episode,update,optimized_in_update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,entropy_coef,approx_kl,explained_variance,activation_saturation,activation_abs_mean,max_action_probability,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
228,51,52,25674,1.393654312242873,150,0,0,0,6.47646113778674,-0.021685224419343285,0.047905447136145085,1.380781915038824,0.004842696629213483,0.007085276323778089,0.9739813804626465,0.0024999999441206455,0.5801318883895874,0.4830358922481537,1,124.09296417236328,-20.018596649169922,-3.904435396194458,63.82247157143732,2.943359375,0,0.31333333333333335,47,29,25,11,19,19
229,51,52,25824,8.28695324313194,150,0,0,0,5.179126722515169,-0.021685224419343285,0.047905447136145085,1.380781915038824,0.004842696629213483,0.007085276323778089,0.9739813804626465,0.0024999999441206455,0.5801318883895874,0.4830358922481537,1,122.79910278320312,-20.172382354736328,-3.307495594024658,59.697579206182965,2.94140625,0,0.3,45,32,28,6,15,24
230,51,52,25974,-10.192837830004517,150,0,0,0,10.935802486506095,-0.021685224419343285,0.047905447136145085,1.380781915038824,0.004842696629213483,0.007085276323778089,0.9739813804626465,0.0024999999441206455,0.5801318883895874,0.4830358922481537,1,128.56475830078125,-20.1060791015625,-4.270104885101318,63.3471037765942,2.94140625,0,0.3466666666666667,52,27,22,10,15,24
231,52,53,26124,0.1960632799371247,150,0,0,0,5.316982307349593,-0.027025923365727067,0.02922915417002514,1.3431073687970638,0.004741573033707865,0.012162975879618898,0.9800728559494019,0.0026132813654839993,0.5794036984443665,0.5057557821273804,1,122.51851654052734,-17.07386589050293,-4.32159423828125,64.37665594013053,2.435546875,0,0.30666666666666664,46,30,30,10,16,18
232,52,53,26274,5.326055695491057,150,0,0,0,6.08686156008379,-0.027025923365727067,0.02922915417002514,1.3431073687970638,0.004741573033707865,0.012162975879618898,0.9800728559494019,0.0026132813654839993,0.5794036984443665,0.5057557821273804,1,122.64244079589844,-15.53696060180664,-3.9750828742980957,59.60308301415524,2.94140625,0,0.3,45,30,31,10,18,16
233,52,53,26424,-4.538909046030717,150,0,0,0,6.607305912421759,-0.027025923365727067,0.02922915417002514,1.3431073687970638,0.004741573033707865,0.012162975879618898,0.9800728559494019,0.0026132813654839993,0.5794036984443665,0.5057557821273804,1,123.10942840576172,-15.179522514343262,-2.6325790882110596,61.224945873765535,1.908203125,0,0.3,45,28,29,10,21,17
234,53,54,26529,138.62685230830184,105,1,0,0,1.9686363904316613,-0.023204788041766733,0.3260692860931158,1.3400562405586243,0.004640449438202247,0.012022442679153755,0.5466891527175903,0.0024960937444120646,0.5851276516914368,0.488746702671051,0,117.27513885498047,-17.52840805053711,-1.8263328075408936,48.88224169270595,2.083984375,0,0.3619047619047619,38,19,16,8,17,7
235,53,54,26679,-4.3476421668328875,150,0,0,0,8.229736497867291,-0.023204788041766733,0.3260692860931158,1.3400562405586243,0.004640449438202247,0.012022442679153755,0.5466891527175903,0.0024960937444120646,0.5851276516914368,0.488746702671051,1,124.77354431152344,-14.88176155090332,-4.094470500946045,63.74401868462702,1.5078125,0,0.31333333333333335,47,30,30,10,17,16
236,53,54,26829,-4.693905929150279,150,0,0,0,7.683567177060678,-0.023204788041766733,0.3260692860931158,1.3400562405586243,0.004640449438202247,0.012022442679153755,0.5466891527175903,0.0024960937444120646,0.5851276516914368,0.488746702671051,1,125.2816162109375,-20.03885269165039,-4.180074691772461,57.926941917175384,2.943359375,0,0.32,48,32,25,11,19,15
237,53,54,26979,-3.872178027261132,150,0,0,0,8.369798076991803,-0.023204788041766733,0.3260692860931158,1.3400562405586243,0.004640449438202247,0.012022442679153755,0.5466891527175903,0.0024960937444120646,0.5851276516914368,0.488746702671051,1,125.75481414794922,-20.48660659790039,-4.990584373474121,64.98567860496533,2.943359375,0,0.32666666666666666,49,34,28,12,18,9
238,54,55,27069,149.92696652418397,90,1,0,0,1.9197864643019071,-0.01830815547145903,0.9652119372040033,1.2505064718425274,0.004539325842696628,0.007832553223124705,0.11197000741958618,0.0026523438282310963,0.5847792625427246,0.535114049911499,0,117.05048370361328,-17.252328872680664,-3.1091384887695312,42.542790927846106,2.685546875,0,0.43333333333333335,39,14,12,5,9,11
239,54,55,27148,147.30899661261708,79,1,0,0,1.750921981023468,-0.01830815547145903,0.9652119372040033,1.2505064718425274,0.004539325842696628,0.007832553223124705,0.11197000741958618,0.0026523438282310963,0.5847792625427246,0.535114049911499,0,119.3438491821289,-18.49103546142578,-3.499652147293091,41.434593473885144,0.95556640625,0,0.5189873417721519,41,13,8,5,7,5
240,54,55,27224,136.25611959981268,76,1,0,0,1.9909910415056775,-0.01830815547145903,0.9652119372040033,1.2505064718425274,0.004539325842696628,0.007832553223124705,0.11197000741958618,0.0026523438282310963,0.5847792625427246,0.535114049911499,0,117.56697082519531,-17.41047477722168,-1.8631274700164795,39.32092045618858,1.9775390625,0,0.5131578947368421,39,12,9,2,7,7
241,54,55,27374,-4.539416245744427,150,0,0,0,5.82002883674819,-0.01830815547145903,0.9652119372040033,1.2505064718425274,0.004539325842696628,0.007832553223124705,0.11197000741958618,0.0026523438282310963,0.5847792625427246,0.535114049911499,1,123.55021667480469,-18.540002822875977,-2.763873815536499,61.082072396226025,2.06640625,0,0.30666666666666664,46,27,22,15,24,16
242,55,56,27524,4.050947881976995,150,0,0,0,7.881874651969428,-0.01875913777621463,0.9155587004497647,1.2141105607151985,0.004438202247191011,0.007719622226431966,0.2854474186897278,0.0020507811568677425,0.5869737267494202,0.534954845905304,1,123.21244812011719,-24.70118522644043,-3.4994897842407227,62.94751500325891,1.6201171875,0,0.32,48,36,27,8,17,14
243,55,56,27674,-20.993593172808854,150,0,0,0,13.044837772232869,-0.01875913777621463,0.9155587004497647,1.2141105607151985,0.004438202247191011,0.007719622226431966,0.2854474186897278,0.0020507811568677425,0.5869737267494202,0.534954845905304,1,124.36441802978516,-30.261463165283203,-2.3547534942626953,64.99482894617529,1.5078125,0,0.32,48,39,22,7,19,15
244,55,56,27745,153.7313535059044,71,1,0,0,1.962707532376868,-0.01875913777621463,0.9155587004497647,1.2141105607151985,0.004438202247191011,0.007719622226431966,0.2854474186897278,0.0020507811568677425,0.5869737267494202,0.534954845905304,0,116.46144104003906,-17.569299697875977,-3.1760425567626953,35.70578028893423,1.943359375,0,0.5492957746478874,39,9,7,1,3,12
245,55,56,27895,-22.276067942177878,150,0,0,0,7.466740493753424,-0.01875913777621463,0.9155587004497647,1.2141105607151985,0.004438202247191011,0.007719622226431966,0.2854474186897278,0.0020507811568677425,0.5869737267494202,0.534954845905304,1,122.76993560791016,-24.530941009521484,-3.629525899887085,61.064690437009276,1.7216796875,0,0.30666666666666664,46,32,22,12,19,19
246,55,56,27921,-73.05249450739979,26,0,1,0,17.9783675033272,-0.01875913777621463,0.9155587004497647,1.2141105607151985,0.004438202247191011,0.007719622226431966,0.2854474186897278,0.0020507811568677425,0.5869737267494202,0.534954845905304,0,100.7957534790039,-13.070545196533203,-2.905433416366577,17.921883143441033,0.4287109375,0,0.7692307692307693,20,2,4,0,0,0
247,55,56,27999,136.86529285900662,78,1,0,0,1.8921546153167235,-0.01875913777621463,0.9155587004497647,1.2141105607151985,0.004438202247191011,0.007719622226431966,0.2854474186897278,0.0020507811568677425,0.5869737267494202,0.534954845905304,0,116.94718170166016,-17.337787628173828,-2.77880859375,39.230067759093075,2.373046875,0,0.48717948717948717,38,11,9,4,7,9
248,56,57,28064,149.85567841767875,65,1,0,0,1.8236393935313129,-0.021628148533636704,1.4299541488289833,1.2028124667704105,0.004337078651685393,0.01159647645545192,0.37038755416870117,0.0024570312816649675,0.585749089717865,0.5467624664306641,0,117.21502685546875,-17.3752498626709,-3.5306191444396973,37.67563958855814,1.9814453125,0,0.6153846153846154,40,11,10,0,2,2
249,56,57,28134,155.3202693187335,70,1,0,0,1.6397922970097616,-0.021628148533636704,1.4299541488289833,1.2028124667704105,0.004337078651685393,0.01159647645545192,0.37038755416870117,0.0024570312816649675,0.585749089717865,0.5467624664306641,0,116.85667419433594,-17.703441619873047,-3.3223657608032227,38.66456421999891,2.88671875,0,0.5428571428571428,38,12,8,3,4,5
250,56,57,28284,-43.71853732572793,150,0,0,0,19.48848701684898,-0.021628148533636704,1.4299541488289833,1.2028124667704105,0.004337078651685393,0.01159647645545192,0.37038755416870117,0.0024570312816649675,0.585749089717865,0.5467624664306641,1,127.63536834716797,-35.7992057800293,-4.102573394775391,68.19647607269286,1.70703125,0,0.3333333333333333,50,40,15,11,15,19
251,56,57,28370,146.56253379864833,86,1,0,0,1.9201803450429027,-0.021628148533636704,1.4299541488289833,1.2028124667704105,0.004337078651685393,0.01159647645545192,0.37038755416870117,0.0024570312816649675,0.585749089717865,0.5467624664306641,0,116.44276428222656,-17.636205673217773,-2.906857490539551,41.17062942090955,2.94140625,0,0.4418604651162791,38,13,11,5,9,10
252,56,57,28399,-75.09828332351563,29,0,1,0,17.979026178114474,-0.021628148533636704,1.4299541488289833,1.2028124667704105,0.004337078651685393,0.01159647645545192,0.37038755416870117,0.0024570312816649675,0.585749089717865,0.5467624664306641,0,100.84915161132812,-12.965877532958984,-2.2372748851776123,16.53946025805008,0.52587890625,0,0.6896551724137931,20,1,4,0,2,2
253,56,57,28477,153.53519159044515,78,1,0,0,1.912654946697364,-0.021628148533636704,1.4299541488289833,1.2028124667704105,0.004337078651685393,0.01159647645545192,0.37038755416870117,0.0024570312816649675,0.585749089717865,0.5467624664306641,0,117.4161376953125,-17.152057647705078,-3.032179832458496,38.3860006309584,1.9228515625,0,0.5,39,10,8,5,8,8
254,57,58,28554,-61.94789673862537,77,0,1,0,2.5212375283704986,-0.003940890543162823,1.4380993787199259,1.1099991016089916,0.004235955056179775,0.022612440341617912,-0.0173492431640625,0.0012617188040167093,0.5912604928016663,0.5655516386032104,0,115.8153076171875,-17.907819747924805,-1.850187063217163,40.78252010024473,2.96484375,0,0.4805194805194805,37,13,10,1,6,10
255,57,58,28631,143.09334538106117,77,1,0,0,1.9988745788075593,-0.003940890543162823,1.4380993787199259,1.1099991016089916,0.004235955056179775,0.022612440341617912,-0.0173492431640625,0.0012617188040167093,0.5912604928016663,0.5655516386032104,0,119.20484161376953,-17.862953186035156,-3.7245736122131348,42.20234651702541,2.779296875,0,0.5324675324675324,41,12,9,5,6,4
256,57,58,28713,-52.56217321323803,82,0,1,0,2.837642505485145,-0.003940890543162823,1.4380993787199259,1.1099991016089916,0.004235955056179775,0.022612440341617912,-0.0173492431640625,0.0012617188040167093,0.5912604928016663,0.5655516386032104,0,115.44945526123047,-17.491884231567383,-3.594933032989502,39.74224785006403,2.94140625,0,0.43902439024390244,36,15,10,5,8,8
257,57,58,28798,148.62048699603798,85,1,0,0,1.87912736070616,-0.003940890543162823,1.4380993787199259,1.1099991016089916,0.004235955056179775,0.022612440341617912,-0.0173492431640625,0.0012617188040167093,0.5912604928016663,0.5655516386032104,0,118.25965118408203,-17.30958366394043,-3.551219940185547,43.07198287505365,2.943359375,0,0.47058823529411764,40,13,11,5,8,8
258,57,58,28887,138.93078477844463,89,1,0,0,1.9064117519397998,-0.003940890543162823,1.4380993787199259,1.1099991016089916,0.004235955056179775,0.022612440341617912,-0.0173492431640625,0.0012617188040167093,0.5912604928016663,0.5655516386032104,0,118.03138732910156,-17.52079200744629,-1.8736034631729126,41.776681707035415,2.216796875,0,0.449438202247191,40,14,12,3,10,10
259,57,58,28970,150.86991849829596,83,1,0,0,1.6714051074873242,-0.003940890543162823,1.4380993787199259,1.1099991016089916,0.004235955056179775,0.022612440341617912,-0.0173492431640625,0.0012617188040167093,0.5912604928016663,0.5655516386032104,0,117.77922821044922,-17.364395141601562,-3.0739939212799072,41.091532557152576,2.943359375,0,0.46987951807228917,39,12,9,4,7,12
260,58,59,29120,-8.252260687085968,150,0,0,0,12.820109417982467,-0.009316049232438672,0.7473028851673007,1.2524309307336807,0.004134831460674156,0.014538254879880697,0.4342285990715027,0.002402343787252903,0.5880218148231506,0.5481574535369873,1,129.74432373046875,-23.553691864013672,-3.4853971004486084,65.73740807606009,2.361328125,0,0.35333333333333333,53,31,21,11,20,14
261,58,59,29202,136.10831524774795,82,1,0,0,1.871083559524456,-0.009316049232438672,0.7473028851673007,1.2524309307336807,0.004134831460674156,0.014538254879880697,0.4342285990715027,0.002402343787252903,0.5880218148231506,0.5481574535369873,0,116.51082611083984,-17.70785140991211,-2.562021017074585,40.2686416831262,2.875,0,0.47560975609756095,39,14,12,2,7,8
262,58,59,29272,-52.779713380022905,70,0,1,0,2.931185238560348,-0.009316049232438672,0.7473028851673007,1.2524309307336807,0.004134831460674156,0.014538254879880697,0.4342285990715027,0.002402343787252903,0.5880218148231506,0.5481574535369873,0,115.18034362792969,-17.878934860229492,-3.7897250652313232,36.647436923582646,1.2001953125,0,0.5285714285714286,37,10,8,3,4,8
263,58,59,29422,-13.702344023048987,150,0,0,0,15.552772353677273,-0.009316049232438672,0.7473028851673007,1.2524309307336807,0.004134831460674156,0.014538254879880697,0.4342285990715027,0.002402343787252903,0.5880218148231506,0.5481574535369873,1,124.51014709472656,-33.03616714477539,-3.4577555656433105,68.54082299354884,2.69140625,0,0.30666666666666664,46,43,20,8,16,17
264,59,60,29572,-35.01302456032304,150,0,0,0,23.7208008716639,-0.005673473817296326,0.9064618637785316,1.1158998012542725,0.004033707865168539,0.01189375529793324,0.6387209892272949,0.002105468651279807,0.5945847630500793,0.6231743097305298,1,124.21061706542969,-41.85654830932617,-3.381577253341675,73.37975876784604,1.5625,0,0.31333333333333335,47,47,15,11,18,12
265,59,60,29637,141.52763260930277,65,1,0,0,1.8733349656172396,-0.005673473817296326,0.9064618637785316,1.1158998012542725,0.004033707865168539,0.01189375529793324,0.6387209892272949,0.002105468651279807,0.5945847630500793,0.6231743097305298,0,116.52667999267578,-17.824954986572266,-3.732370376586914,36.59791454624803,1.6318359375,0,0.5846153846153846,38,9,9,2,2,5
266,59,60,29729,145.2603853144186,92,1,0,0,1.891425660512238,-0.005673473817296326,0.9064618637785316,1.1158998012542725,0.004033707865168539,0.01189375529793324,0.6387209892272949,0.002105468651279807,0.5945847630500793,0.6231743097305298,0,117.72843933105469,-17.170793533325195,-3.3243348598480225,42.945261351755654,2.66015625,0,0.42391304347826086,39,16,14,4,9,10
267,59,60,29812,147.933106231594,83,1,0,0,1.9908681799263914,-0.005673473817296326,0.9064618637785316,1.1158998012542725,0.004033707865168539,0.01189375529793324,0.6387209892272949,0.002105468651279807,0.5945847630500793,0.6231743097305298,0,116.5589828491211,-17.63960838317871,-3.7657532691955566,40.733671973508535,2.943359375,0,0.4578313253012048,38,12,9,7,8,9
268,59,60,29878,151.67123828052084,66,1,0,0,1.9185043737940681,-0.005673473817296326,0.9064618637785316,1.1158998012542725,0.004033707865168539,0.01189375529793324,0.6387209892272949,0.002105468651279807,0.5945847630500793,0.6231743097305298,0,116.50584411621094,-17.72075080871582,-2.3729865550994873,36.78811119185058,2.943359375,0,0.5757575757575758,38,10,6,1,4,7
269,59,60,29958,148.24601984957633,80,1,0,0,1.9449706022534585,-0.005673473817296326,0.9064618637785316,1.1158998012542725,0.004033707865168539,0.01189375529793324,0.6387209892272949,0.002105468651279807,0.5945847630500793,0.6231743097305298,0,118.96907806396484,-17.53923988342285,-2.722431182861328,41.03846730493435,2.62890625,0,0.5125,41,14,11,2,8,4
270,60,61,30022,-48.253120798699435,64,0,1,0,2.7937943662946076,-0.013142386975232512,1.2642634008079767,1.2034239657223225,0.003932584269662921,0.007136994929169305,0.4867086410522461,0.0030507813207805157,0.585839033126831,0.5567044019699097,0,115.20992279052734,-17.884349822998047,-3.03289794921875,35.85685760141385,2.806640625,0,0.578125,37,10,6,3,4,4
271,60,61,30088,-47.59305596448169,66,0,1,0,3.0248118900924816,-0.013142386975232512,1.2642634008079767,1.2034239657223225,0.003932584269662921,0.007136994929169305,0.4867086410522461,0.0030507813207805157,0.585839033126831,0.5567044019699097,0,115.04782104492188,-17.686691284179688,-2.9964025020599365,35.567306319078156,2.228515625,0,0.5606060606060606,37,11,8,1,3,6
272,60,61,30238,-52.834581990451156,150,0,0,0,20.378090689604033,-0.013142386975232512,1.2642634008079767,1.2034239657223225,0.003932584269662921,0.007136994929169305,0.4867086410522461,0.0030507813207805157,0.585839033126831,0.5567044019699097,1,128.13760375976562,-36.556331634521484,-3.6758532524108887,70.81427469883877,2.244140625,0,0.34,51,44,16,8,13,18
273,60,61,30309,149.91088469558062,71,1,0,0,1.5505648220507031,-0.013142386975232512,1.2642634008079767,1.2034239657223225,0.003932584269662921,0.007136994929169305,0.4867086410522461,0.0030507813207805157,0.585839033126831,0.5567044019699097,0,117.54837036132812,-17.50534439086914,-2.843944787979126,37.963613308027405,2.390625,0,0.5492957746478874,39,10,6,4,7,5
274,60,61,30396,151.21530993860247,87,1,0,0,1.936991930754839,-0.013142386975232512,1.2642634008079767,1.2034239657223225,0.003932584269662921,0.007136994929169305,0.4867086410522461,0.0030507813207805157,0.585839033126831,0.5567044019699097,0,119.3039779663086,-17.892385482788086,-3.2229931354522705,41.50678111328672,2.71484375,0,0.47126436781609193,41,12,9,6,9,10
275,61,62,30546,-26.19461696521483,150,0,0,0,8.192561174470663,-0.014414567660423927,0.6677369754761457,1.2699198313057423,0.003831460674157303,0.003084618743741885,0.8092181086540222,0.003492187475785613,0.582086980342865,0.5206093192100525,1,124.5039291381836,-23.546133041381836,-4.106420516967773,62.25941550538135,1.423828125,0,0.31333333333333335,47,33,22,12,19,17
276,61,62,30696,-0.5600795990826057,150,0,0,0,7.622003954140698,-0.014414567660423927,0.6677369754761457,1.2699198313057423,0.003831460674157303,0.003084618743741885,0.8092181086540222,0.003492187475785613,0.582086980342865,0.5206093192100525,1,123.18022155761719,-24.341644287109375,-3.708291530609131,61.78103331163434,0.96728515625,0,0.3,45,32,22,13,22,16
277,61,62,30767,152.92102219729813,71,1,0,0,1.9378187306844363,-0.014414567660423927,0.6677369754761457,1.2699198313057423,0.003831460674157303,0.003084618743741885,0.8092181086540222,0.003492187475785613,0.582086980342865,0.5206093192100525,0,117.40678405761719,-17.16468048095703,-3.3726046085357666,38.62820245163495,2.345703125,0,0.5492957746478874,39,10,8,5,7,2
278,61,62,30917,3.6704168820956156,150,0,0,0,5.906313095419938,-0.014414567660423927,0.6677369754761457,1.2699198313057423,0.003831460674157303,0.003084618743741885,0.8092181086540222,0.003492187475785613,0.582086980342865,0.5206093192100525,1,123.2476577758789,-19.473447799682617,-5.129111289978027,64.0854518668352,2.9765625,0,0.30666666666666664,46,33,30,8,14,19
279,61,62,30984,145.79894692096528,67,1,0,0,1.8123582600692774,-0.014414567660423927,0.6677369754761457,1.2699198313057423,0.003831460674157303,0.003084618743741885,0.8092181086540222,0.003492187475785613,0.582086980342865,0.5206093192100525,0,118.15093231201172,-17.610992431640625,-4.050580978393555,38.60026501133085,2.12890625,0,0.5970149253731343,40,9,7,4,3,4
280,62,63,31078,136.80304543327568,94,1,0,0,1.9059435507900373,-0.021013592835515738,0.702596209011972,1.227808691561222,0.0037303370786516844,0.008853277715388685,0.6700493693351746,0.003761718748137355,0.577479362487793,0.5508413910865784,0,119.23558044433594,-17.94402313232422,-2.4946160316467285,44.69184941879251,1.498046875,0,0.43617021276595747,41,14,12,6,11,10
281,62,63,31228,-15.158096315633607,150,0,0,0,7.470261425022238,-0.021013592835515738,0.702596209011972,1.227808691561222,0.0037303370786516844,0.008853277715388685,0.6700493693351746,0.003761718748137355,0.577479362487793,0.5508413910865784,1,121.71991729736328,-25.359432220458984,-2.7152674198150635,60.58638432011581,2.3359375,0,0.29333333333333333,44,33,21,9,17,26
282,62,63,31378,-12.455670994945754,150,0,0,0,6.716045509870105,-0.021013592835515738,0.702596209011972,1.227808691561222,0.0037303370786516844,0.008853277715388685,0.6700493693351746,0.003761718748137355,0.577479362487793,0.5508413910865784,1,124.31177520751953,-17.971315383911133,-2.001110553741455,64.25899112173742,2.7734375,0,0.31333333333333335,47,28,24,11,22,18
283,62,63,31453,-48.194817983200615,75,0,1,0,2.143792341851706,-0.021013592835515738,0.702596209011972,1.227808691561222,0.0037303370786516844,0.008853277715388685,0.6700493693351746,0.003761718748137355,0.577479362487793,0.5508413910865784,0,115.90522766113281,-17.961057662963867,-2.861140012741089,38.04785625272631,2.8359375,0,0.49333333333333335,37,14,10,3,8,3
284,63,64,31538,143.98688454779037,85,1,0,0,1.7733749430585173,0.0027177837619092315,0.8385448856279254,1.2062249779701233,0.0036292134831460675,0.023577468644361943,0.40254414081573486,0.003281249897554517,0.574501097202301,0.542022705078125,0,118.4232406616211,-17.876075744628906,-1.8342984914779663,43.95408164360538,1.2421875,0,0.47058823529411764,40,15,12,3,9,6
285,63,64,31623,151.11131380565658,85,1,0,0,1.9575058076696368,0.0027177837619092315,0.8385448856279254,1.2062249779701233,0.0036292134831460675,0.023577468644361943,0.40254414081573486,0.003281249897554517,0.574501097202301,0.542022705078125,0,117.83467864990234,-17.081613540649414,-2.8824169635772705,40.402742844015314,2.21484375,0,0.4588235294117647,39,12,10,6,9,9
286,63,64,31729,130.45254035683615,106,1,0,0,1.9188218577904976,0.0027177837619092315,0.8385448856279254,1.2062249779701233,0.0036292134831460675,0.023577468644361943,0.40254414081573486,0.003281249897554517,0.574501097202301,0.542022705078125,0,118.43922424316406,-17.74217414855957,-4.243490219116211,46.199667732625706,2.494140625,0,0.37735849056603776,40,16,15,8,11,16
287,63,64,31828,144.3108727994948,99,1,0,0,1.9637048052863117,0.0027177837619092315,0.8385448856279254,1.2062249779701233,0.0036292134831460675,0.023577468644361943,0.40254414081573486,0.003281249897554517,0.574501097202301,0.542022705078125,0,118.0143814086914,-17.14569854736328,-2.535656213760376,44.94890125822376,2.634765625,0,0.3939393939393939,39,16,15,8,14,7
288,63,64,31904,147.61549032652118,76,1,0,0,1.873146355688175,0.0027177837619092315,0.8385448856279254,1.2062249779701233,0.0036292134831460675,0.023577468644361943,0.40254414081573486,0.003281249897554517,0.574501097202301,0.542022705078125,0,118.9190673828125,-17.60316276550293,-2.6703693866729736,40.473941493195476,1.5810546875,0,0.5394736842105263,41,12,9,1,4,9
289,63,64,31987,141.41117267347624,83,1,0,0,1.987004364005746,0.0027177837619092315,0.8385448856279254,1.2062249779701233,0.0036292134831460675,0.023577468644361943,0.40254414081573486,0.003281249897554517,0.574501097202301,0.542022705078125,0,119.09480285644531,-17.580829620361328,-2.7900259494781494,42.734296080748656,1.705078125,0,0.4939759036144578,41,10,8,7,10,7
290,64,65,32055,-47.78751029557387,68,0,1,0,2.346633124165809,-0.016370223951525986,1.6609670463949442,1.0409767236560583,0.003528089887640449,0.0162238932098262,0.10331815481185913,0.002105468651279807,0.5859278440475464,0.6567873358726501,0,115.68705749511719,-17.927173614501953,-2.9668445587158203,36.46866733423856,1.60546875,0,0.5588235294117647,38,8,6,6,9,1
291,64,65,32087,-73.6783179859591,32,0,1,0,17.91863795337269,-0.016370223951525986,1.6609670463949442,1.0409767236560583,0.003528089887640449,0.0162238932098262,0.10331815481185913,0.002105468651279807,0.5859278440475464,0.6567873358726501,0,100.74641418457031,-13.408788681030273,-2.6917033195495605,17.83109389151558,0.1392822265625,0,0.59375,19,3,5,1,3,1
292,64,65,32169,142.08035907308368,82,1,0,0,1.9442793829815759,-0.016370223951525986,1.6609670463949442,1.0409767236560583,0.003528089887640449,0.0162238932098262,0.10331815481185913,0.002105468651279807,0.5859278440475464,0.6567873358726501,0,119.54109191894531,-18.264047622680664,-2.9709742069244385,41.14898278828137,2.58984375,0,0.5,41,10,8,6,9,8
293,64,65,32243,142.80809078872153,74,1,0,0,1.991354282627893,-0.016370223951525986,1.6609670463949442,1.0409767236560583,0.003528089887640449,0.0162238932098262,0.10331815481185913,0.002105468651279807,0.5859278440475464,0.6567873358726501,0,118.33707427978516,-17.203746795654297,-2.4755711555480957,39.48707144671917,1.8740234375,0,0.5405405405405406,40,11,8,2,6,7
294,64,65,32324,-58.11582804438694,81,0,1,0,2.6451547530734536,-0.016370223951525986,1.6609670463949442,1.0409767236560583,0.003528089887640449,0.0162238932098262,0.10331815481185913,0.002105468651279807,0.5859278440475464,0.6567873358726501,0,115.4646987915039,-17.9044189453125,-2.3138301372528076,40.07252977444551,2.384765625,0,0.4444444444444444,36,15,11,4,10,5
295,64,65,32394,149.33136653222212,70,1,0,0,1.9779040631078506,-0.016370223951525986,1.6609670463949442,1.0409767236560583,0.003528089887640449,0.0162238932098262,0.10331815481185913,0.002105468651279807,0.5859278440475464,0.6567873358726501,0,117.32767486572266,-17.10943603515625,-2.8428516387939453,38.021936942151775,2.94140625,0,0.5571428571428572,39,10,9,2,6,4
296,64,65,32466,150.1031969599901,72,1,0,0,1.9326840136521168,-0.016370223951525986,1.6609670463949442,1.0409767236560583,0.003528089887640449,0.0162238932098262,0.10331815481185913,0.002105468651279807,0.5859278440475464,0.6567873358726501,0,117.84283447265625,-17.117921829223633,-3.223540782928467,38.851123465087255,1.341796875,0,0.5555555555555556,40,10,7,4,7,4
297,65,66,32503,-62.11562361961175,37,0,1,0,12.210727268840998,-0.007394852407742292,1.1084818169474602,1.1701094880700111,0.003426966292134831,0.025077539263293147,0.41520917415618896,0.002402343787252903,0.5901342034339905,0.6047082543373108,0,106.41984558105469,-14.500347137451172,-3.1986331939697266,22.95050894618705,1.3271484375,0,0.7297297297297297,27,4,4,0,0,2
298,65,66,32576,151.31571528451076,73,1,0,0,1.9995601397741964,-0.007394852407742292,1.1084818169474602,1.1701094880700111,0.003426966292134831,0.025077539263293147,0.41520917415618896,0.002402343787252903,0.5901342034339905,0.6047082543373108,0,117.70970153808594,-17.058269500732422,-2.6957201957702637,37.87674853645664,2.841796875,0,0.5342465753424658,39,11,9,1,5,8
299,65,66,32646,154.7566943313798,70,1,0,0,1.9997176149013105,-0.007394852407742292,1.1084818169474602,1.1701094880700111,0.003426966292134831,0.025077539263293147,0.41520917415618896,0.002402343787252903,0.5901342034339905,0.6047082543373108,0,119.50885772705078,-18.09564971923828,-2.7858526706695557,39.10730249560923,2.94140625,0,0.5857142857142857,41,10,6,2,4,7
300,65,66,32725,144.32623585364598,79,1,0,0,1.9590509110432672,-0.007394852407742292,1.1084818169474602,1.1701094880700111,0.003426966292134831,0.025077539263293147,0.41520917415618896,0.002402343787252903,0.5901342034339905,0.6047082543373108,0,118.18397521972656,-17.139724731445312,-2.7422425746917725,39.62980198926464,2.267578125,0,0.5063291139240507,40,12,10,2,6,9
301,65,66,32875,-31.73121664458574,150,0,0,0,13.81419438873866,-0.007394852407742292,1.1084818169474602,1.1701094880700111,0.003426966292134831,0.025077539263293147,0.41520917415618896,0.002402343787252903,0.5901342034339905,0.6047082543373108,1,127.49850463867188,-28.772878646850586,-4.034317493438721,65.59331580105776,1.4228515625,0,0.3333333333333333,50,30,14,16,19,21
302,65,66,32902,-74.70515668983127,27,0,1,0,17.968730901534748,-0.007394852407742292,1.1084818169474602,1.1701094880700111,0.003426966292134831,0.025077539263293147,0.41520917415618896,0.002402343787252903,0.5901342034339905,0.6047082543373108,0,100.88249969482422,-12.865703582763672,-3.335256576538086,16.24083063885484,0.8779296875,0,0.7777777777777778,21,0,3,1,0,2
303,65,66,32976,146.0959739634176,74,1,0,0,1.8712119715603994,-0.007394852407742292,1.1084818169474602,1.1701094880700111,0.003426966292134831,0.025077539263293147,0.41520917415618896,0.002402343787252903,0.5901342034339905,0.6047082543373108,0,116.7378158569336,-17.464258193969727,-2.9745843410491943,37.75315376850813,1.1533203125,0,0.5135135135135135,38,11,9,4,7,5
