episode,global_step,reward,steps,success,collision,out_of_altitude,final_distance,epsilon,mean_loss,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction
563,38642,-65.707496524638,89,0,1,0,6.864927545672071,0.2658020000000001,2.3930194937111287,0,111.43266296386719,-21.657508850097656,-3.501704692840576,38.445701177181995,0.65625,0,0.3595505617977528
564,38689,-63.29422848743613,47,0,1,0,11.085454476635551,0.26490900000000006,1.561761794255135,0,106.71411895751953,-19.87000274658203,-3.461501359939575,25.377013457680235,0.75048828125,0,0.574468085106383
565,38769,-54.211152976536006,80,0,1,0,2.36376436796272,0.2633890000000001,1.826042671687901,0,115.47454833984375,-19.28009033203125,-3.565962314605713,38.589972294311615,0.7353515625,0,0.4625
566,38854,-60.24834254581306,85,0,1,0,6.849723346119386,0.26177400000000006,1.6209531628033693,0,111.44861602783203,-21.6733341217041,-3.398928642272949,39.27812794061811,0.861328125,0,0.3764705882352941
567,38896,-66.79997701741416,42,0,1,0,12.833098369608084,0.2609760000000001,2.330126764518874,0,104.94564819335938,-19.2768497467041,-2.366751194000244,23.364252484746824,1.2998046875,0,0.5952380952380952
568,38989,144.79473815843906,93,1,0,0,1.7196397225998383,0.259209,2.068586351410035,0,116.58515167236328,-20.288644790649414,-3.0405466556549072,43.805270702565664,0.94775390625,0,0.41935483870967744
569,39038,-63.01870857631372,49,0,1,0,10.0588736800493,0.258278,2.337472318386545,0,107.78691864013672,-19.72216796875,-4.143068790435791,26.21173379831061,0.4169921875,0,0.5714285714285714
570,39117,-63.93970943883175,79,0,1,0,9.068469738090437,0.25677700000000003,1.969841922385783,0,108.84063720703125,-20.64278793334961,-3.3870983123779297,37.1943150627712,0.986328125,0,0.3670886075949367
571,39141,-81.6348500375151,24,0,1,0,20.882839192731357,0.256321,2.8356144055724144,0,97.23894500732422,-15.334327697753906,-4.171929359436035,12.846132562307073,1.009765625,0,0.6666666666666666
572,39195,-64.0313521389357,54,0,1,0,10.379698336107495,0.25529500000000005,2.1118528566978596,0,107.44630432128906,-20.20224952697754,-3.239511013031006,27.7018756916942,1.59375,0,0.5
573,39265,-63.799523028269235,70,0,1,0,9.700107947539662,0.253965,2.1928257001297813,0,108.1863784790039,-20.47345542907715,-3.651015281677246,32.04443882934926,1.146484375,0,0.4
574,39345,-51.641528367542556,80,0,1,0,2.987382127896577,0.25244500000000003,1.8662693463265896,0,115.1285629272461,-20.18491554260254,-2.16548228263855,39.45515213819159,0.5107421875,0,0.475
575,39416,-58.42953379251172,71,0,1,0,2.927095346601104,0.251096,2.05428275570903,0,114.84590148925781,-19.015470504760742,-2.6846888065338135,36.605077323982094,0.359130859375,0,0.5352112676056338
576,39519,-58.95821167011999,103,0,1,0,3.1275366765098647,0.2491390000000001,1.7268891988448727,0,114.80522155761719,-19.607168197631836,-2.136323928833008,44.34517986120965,0.64697265625,0,0.3592233009708738
577,39632,142.95310598434273,113,1,0,0,1.9399339437156657,0.246992,2.4516321209679663,0,116.08543395996094,-19.827472686767578,-2.4256069660186768,51.44968127398831,0.75439453125,0,0.336283185840708
578,39695,-60.339029385150205,63,0,1,0,7.636125308795514,0.24579499999999999,2.039143559951631,0,110.49851989746094,-21.065542221069336,-4.214722633361816,31.33845144686899,0.517578125,0,0.5079365079365079
579,39725,-81.44192865512869,30,0,1,0,20.48685027598785,0.24522500000000003,2.535731374224027,0,97.42829132080078,-16.620067596435547,-3.808189868927002,15.089455754006217,0.7548828125,0,0.5
580,39833,-63.18749786959028,108,0,1,0,4.96212407451239,0.24317299999999997,2.12021355441323,0,113.04570007324219,-20.021862030029297,-4.206995010375977,47.557732893674526,0.326904296875,0,0.32407407407407407
581,39931,-57.608593601915146,98,0,1,0,3.317257619044382,0.24131100000000005,2.214995695164009,0,115.06382751464844,-20.783397674560547,-2.1657259464263916,47.150314855108014,0.31982421875,0,0.37755102040816324
582,40001,-62.21182164551511,70,0,1,0,7.782307350320836,0.2399810000000001,2.0584332404392107,0,110.32157135009766,-21.137155532836914,-3.9192686080932617,32.36204597648163,0.456298828125,0,0.44285714285714284
583,40151,4.368519774708833,150,0,0,0,3.603617084878583,0.2371310000000001,2.0138545523087186,1,114.17581939697266,-19.291488647460938,-2.6786677837371826,57.36244721418596,0.59619140625,0,0.24
584,40272,137.4378837064205,121,1,0,0,1.8199496165107198,0.23483200000000004,1.9227477408145084,0,116.62886810302734,-20.21665382385254,-2.202697992324829,53.407280901705015,0.7119140625,0,0.32231404958677684
585,40411,-67.29789682934195,139,0,1,0,3.7455290717108087,0.23219100000000004,1.9934732385462137,0,114.19297790527344,-18.24816131591797,-2.1536436080932617,54.117833668679076,0.314453125,5,0.26618705035971224
586,40471,-62.219706755328545,60,0,1,0,9.411201258508518,0.231051,1.6483427368104457,0,108.49540710449219,-20.594942092895508,-3.5736474990844727,29.582699644238442,0.6552734375,0,0.48333333333333334
587,40524,-60.553589294653214,53,0,1,0,9.234665283624038,0.23004400000000003,2.0432939068326412,0,108.68978118896484,-20.62408447265625,-3.689269781112671,27.807805879536723,1.2470703125,0,0.5660377358490566
588,40569,-78.97937982474262,45,0,1,0,17.765164996441634,0.2291890000000001,1.7455998877684276,0,101.1356430053711,-12.777688026428223,-2.912468910217285,21.609692214870137,1.06640625,0,0.4666666666666667
589,40656,-60.77518063729249,87,0,1,0,5.127468626707978,0.22753600000000007,2.253193610015957,0,112.9506607055664,-17.654861450195312,-4.1339430809021,38.99514502686145,0.158203125,0,0.40229885057471265
590,40758,-57.29787737242351,102,0,1,0,3.8564510043415727,0.22559800000000008,2.038141309630637,0,114.18010711669922,-19.828311920166016,-4.207354545593262,45.40472317868946,0.309814453125,0,0.35294117647058826
591,40908,-4.7542337955411185,150,0,0,0,6.244415136916975,0.22274800000000006,1.895819424688816,1,121.84613037109375,-23.594078063964844,-1.7872538566589355,58.68051752182595,0.364501953125,0,0.3
592,40966,-60.51112858801547,58,0,1,0,9.437268782081267,0.221646,2.5638406222750403,0,108.44528198242188,-20.559507369995117,-3.1979832649230957,30.048012339885965,0.62158203125,0,0.5
593,41038,-54.37126194737514,72,0,1,0,5.481085044800863,0.22027799999999997,2.376285490890344,0,112.60299682617188,-17.63242530822754,-4.235245227813721,37.16227274654214,0.32958984375,0,0.4722222222222222
594,41188,5.405612224608529,150,0,0,0,6.866604032267188,0.21742799999999995,1.9232793295383452,1,110.90725708007812,-19.049352645874023,-3.4938340187072754,58.16351914051121,0.861328125,1,0.22666666666666666
595,41264,-66.80076809610284,76,0,1,0,10.04432802724774,0.21598400000000006,1.801262582407186,0,107.79080963134766,-18.6637020111084,-4.202986717224121,35.19884243136163,0.358154296875,0,0.3684210526315789
596,41362,-60.12296930208095,98,0,1,0,5.547945055173703,0.21412200000000003,1.9365533794067344,0,112.5736312866211,-17.473634719848633,-4.221876621246338,46.467133777147914,0.1171875,0,0.3469387755102041
597,41378,-85.74379479036457,16,0,1,0,24.11878471702521,0.21381800000000006,2.0784730035811663,0,93.835205078125,-16.23944854736328,-4.289478302001953,9.496607608394338,0.4140625,0,0.6875
598,41398,-80.0011995230226,20,0,1,0,20.69226715526837,0.21343800000000002,2.5698918499052525,0,97.22350311279297,-16.553958892822266,-3.623002052307129,12.855233243291675,1.07421875,0,0.75
599,41450,-79.46214751668825,52,0,1,0,13.739175361409787,0.21245000000000003,1.7037054306039443,0,104.2198486328125,-19.31175422668457,-5.325677871704102,24.97718345125058,0.43994140625,0,0.46153846153846156
600,41490,-61.52892031113145,40,0,1,0,11.468962098272987,0.21169000000000004,2.0201215509325268,0,106.32186889648438,-19.73618507385254,-3.4487051963806152,24.25077345564983,0.51025390625,0,0.675
601,41509,-81.98368108633743,19,0,1,0,22.837788457773026,0.211329,1.9898740257087506,0,95.14966583251953,-15.799959182739258,-3.142711639404297,10.733987035478812,1.3125,0,0.6842105263157895
602,41524,-83.24870505632464,15,0,1,0,23.475318831991643,0.211044,2.569608591000239,0,94.46544647216797,-16.107114791870117,-3.2389934062957764,9.508601445906777,0.318115234375,0,0.8666666666666667
603,41576,-66.31453880213739,52,0,1,0,11.572267173592282,0.21005600000000002,1.6872031912207603,0,106.21707916259766,-19.761850357055664,-3.4754583835601807,27.783575399244494,1.564453125,0,0.5
604,41682,-63.105566920453185,106,0,1,0,5.952076510073424,0.20804199999999995,2.2373194506145873,0,112.2804946899414,-21.060543060302734,-4.156227111816406,42.67610680158348,0.49072265625,0,0.32075471698113206
605,41732,-57.25243997437464,50,0,1,0,8.344582131482667,0.20709199999999994,2.0284590423107147,0,109.68267059326172,-21.01897430419922,-3.6984763145446777,28.260627534879465,0.8017578125,0,0.6
606,41749,-83.32578579148478,17,0,1,0,23.411600430187928,0.20676899999999998,2.2199627616826225,0,94.55506134033203,-15.954022407531738,-3.5689260959625244,9.7163792799574,0.382080078125,0,0.7058823529411765
607,41790,-77.68666949895764,41,0,1,0,17.95963211896289,0.20599,2.1296415358054928,0,100.65247344970703,-13.582867622375488,-3.5684802532196045,20.299271562826945,0.1458740234375,0,0.4878048780487805
608,41855,-62.86570362227808,65,0,1,0,8.684396474125984,0.20475500000000013,2.5118276884922612,0,109.27991485595703,-20.877229690551758,-3.3993942737579346,30.69613776944918,0.73193359375,0,0.46153846153846156
609,41915,-61.890029440604444,60,0,1,0,9.096706702129207,0.203615,2.2471504881978035,0,108.82075500488281,-20.688173294067383,-3.373861789703369,29.44834406649865,1.62109375,0,0.5
610,41989,-59.049169699647244,74,0,1,0,7.271471564004993,0.20220900000000008,2.0295434348486565,0,110.71759033203125,-20.392562866210938,-4.215147495269775,35.008324029413174,0.49072265625,0,0.43243243243243246
611,42010,-83.54669320468743,21,0,1,0,22.471401442793177,0.20181000000000004,2.316479687179838,0,95.50770568847656,-15.928725242614746,-2.670081853866577,12.279451130369978,1.744140625,0,0.6190476190476191
612,42153,124.0138175929064,143,1,0,0,1.9330136839426604,0.19909299999999996,2.5402837540511483,0,118.37991333007812,-17.920957565307617,-1.548279047012329,54.048748364839966,0.314697265625,0,0.2937062937062937
613,42239,-60.28846004549781,86,0,1,0,5.917475770209062,0.19745900000000005,1.853245919873548,0,112.14962005615234,-17.5985050201416,-4.236397743225098,37.910868072224744,0.10693359375,0,0.38372093023255816
614,42310,-58.05330900453719,71,0,1,0,5.259853314161221,0.19611000000000012,2.302787832810845,0,112.9603271484375,-17.234233856201172,-4.198056697845459,35.381351260018995,0.80078125,0,0.49295774647887325
615,42399,145.3515950558728,89,1,0,0,1.9458703962638493,0.19441900000000012,1.9335263972536902,0,117.95722198486328,-17.101943969726562,-3.1191108226776123,44.968916292376285,0.219970703125,0,0.47191011235955055
616,42453,-59.52703463461204,54,0,1,0,9.260626863146074,0.19339300000000004,1.6967147494907733,0,108.6459732055664,-20.590065002441406,-3.5540847778320312,29.00310187090557,1.2890625,0,0.5555555555555556
617,42556,-61.30794459303022,103,0,1,0,3.7581223310750893,0.19143600000000005,2.496321050866136,0,114.27735137939453,-17.859210968017578,-2.2085018157958984,45.24208000815564,0.27734375,0,0.3592233009708738
618,42631,-57.945506779804745,75,0,1,0,5.231797678780007,0.19001100000000004,2.3932269513607025,0,113.03742980957031,-17.142505645751953,-4.238278865814209,34.981903165004304,0.302490234375,0,0.4666666666666667
619,42716,-51.94329941377578,85,0,1,0,2.9107455609357946,0.18839600000000012,2.4122824360342587,0,114.84483337402344,-19.083478927612305,-2.998385190963745,40.35202842674922,0.9609375,0,0.43529411764705883
620,42808,-56.36724388628222,92,0,1,0,3.5071437375925956,0.18664800000000004,1.876571446981119,0,114.44583892822266,-18.2410831451416,-2.154911994934082,39.44878562494328,0.380126953125,0,0.391304347826087
621,42883,-62.1553315597524,75,0,1,0,7.797692948044051,0.18522300000000003,2.353491614262263,0,110.3637466430664,-16.88375473022461,-4.238971710205078,35.687426915495585,0.314208984375,0,0.41333333333333333
622,42932,-63.05154999776705,49,0,1,0,11.432113812461363,0.18429200000000012,1.826858723346068,0,106.35559844970703,-19.81696319580078,-3.0730254650115967,25.350179535820054,1.6171875,0,0.5510204081632653
623,43044,-58.08202457539543,112,0,1,0,2.9355437575235905,0.1821640000000001,1.9384216534505998,0,114.83012390136719,-18.843244552612305,-2.8510630130767822,46.069127643026675,0.199951171875,0,0.33035714285714285
624,43108,-60.65599379636858,64,0,1,0,9.377418400906818,0.180948,1.9090552097186446,0,108.51313781738281,-20.60413932800293,-3.159850835800171,31.521595791092352,1.13671875,0,0.453125
625,43153,-66.3478191328705,45,0,1,0,12.118335416830575,0.18009299999999995,1.8359177953667112,0,105.66223907470703,-19.569969177246094,-3.5042293071746826,24.040210217119764,0.92626953125,0,0.5777777777777777
626,43202,-59.500589987633894,49,0,1,0,10.093940907788626,0.17916200000000004,2.3146708668494713,0,107.74771118164062,-20.32131004333496,-3.230855703353882,25.81124763541614,1.962890625,0,0.5714285714285714
627,43248,-63.54656234536101,46,0,1,0,11.48715742459203,0.1782880000000001,2.135785086971262,0,106.30496978759766,-19.771865844726562,-3.479828357696533,25.097478583964087,1.6318359375,0,0.5869565217391305
628,43307,-63.17747570283422,59,0,1,0,9.353084937680974,0.17716699999999996,2.2331176198134988,0,108.55781555175781,-20.615480422973633,-3.6022069454193115,29.405420835164875,1.080078125,0,0.4915254237288136
629,43338,-71.98479792574334,31,0,1,0,16.27544150856102,0.176578,2.665943459157021,0,101.9515609741211,-15.344212532043457,-4.2076640129089355,18.606633527827007,0.47509765625,0,0.6774193548387096
630,43395,-59.60299580622918,57,0,1,0,8.18072020830636,0.17549500000000007,1.9081259448277323,0,109.70683288574219,-19.935182571411133,-4.141102313995361,30.236441254194695,0.8876953125,0,0.543859649122807
631,43460,-62.55386405340709,65,0,1,0,7.855133389705711,0.17426000000000008,1.7131072764213269,0,110.21466064453125,-21.127912521362305,-3.6354024410247803,31.323769029356338,0.49560546875,0,0.47692307692307695
632,43492,-76.89239106130739,32,0,1,0,18.31761409594027,0.17365200000000014,2.107248537708074,0,99.74909210205078,-15.962924003601074,-4.36863899230957,17.041611073110186,0.1021728515625,0,0.5625
633,43550,-62.13938925017632,58,0,1,0,9.355711254016004,0.1725500000000001,2.4862426840539635,0,108.56953430175781,-20.603073120117188,-3.8162989616394043,29.861857170167657,0.60009765625,0,0.5
634,43622,-64.50851099174758,72,0,1,0,8.015855155568406,0.17118200000000006,2.3687053179989257,0,109.98703002929688,-20.64230728149414,-4.14359188079834,35.48284517468346,0.4375,0,0.4305555555555556
635,43660,-64.02696052530843,38,0,1,0,11.617671076178654,0.17046000000000006,2.021037798963095,0,106.16322326660156,-19.742897033691406,-3.2498598098754883,23.738744600384777,1.5146484375,0,0.6842105263157895
636,43709,-60.58429179202334,49,0,1,0,9.188150417147133,0.16952900000000004,2.1479005771023885,0,108.77536010742188,-20.691179275512695,-4.011076927185059,27.586564348351487,0.966796875,0,0.5918367346938775
637,43753,-63.00221816693027,44,0,1,0,11.477354728497497,0.1686930000000001,1.8077975856986912,0,106.30675506591797,-19.793315887451172,-3.2284815311431885,25.047725508069195,1.4951171875,0,0.5909090909090909
638,43802,-63.42292614463074,49,0,1,0,10.78535092025723,0.16776199999999997,2.1584609786466675,0,107.03839111328125,-20.03354835510254,-3.643568754196167,26.3644288850663,0.94140625,0,0.5714285714285714
639,43845,-62.01919100401972,43,0,1,0,11.30949256387612,0.166945,1.747615970151369,0,106.48719787597656,-19.794921875,-3.537317991256714,25.31105817173415,1.4501953125,0,0.627906976744186
640,43903,-61.46431878251779,58,0,1,0,9.69058549652369,0.16584300000000007,1.597790415430891,0,108.19715881347656,-20.48050880432129,-3.6604506969451904,29.76684455348164,0.857421875,0,0.4827586206896552
641,43951,-68.2684589489668,48,0,1,0,12.343030254545239,0.16493100000000005,2.546145766352614,0,105.47136688232422,-19.250429153442383,-4.166357040405273,25.303327649673186,0.4560546875,0,0.5416666666666666
642,43986,-68.77401843627896,35,0,1,0,12.754523449617396,0.16426600000000013,1.9951123769794192,0,105.01030731201172,-19.315706253051758,-2.70438814163208,22.205364049951754,1.5830078125,0,0.7142857142857143
643,44059,-60.88336318084197,73,0,1,0,3.08356483530635,0.1628790000000001,1.7385405943001786,0,114.8508529663086,-18.829214096069336,-4.014849662780762,36.24154810510896,0.1671142578125,0,0.5068493150684932
644,44124,-62.90932545372808,65,0,1,0,7.754890735168828,0.161644,2.2098479743187243,0,110.33248138427734,-21.129913330078125,-3.760593891143799,32.22282607443386,0.501953125,0,0.47692307692307695
645,44141,-83.0556433275479,17,0,1,0,23.377488309573778,0.16132100000000005,0.6583005049649406,0,94.59156799316406,-15.958902359008789,-3.608245611190796,9.748540906865143,0.406982421875,0,0.7647058823529411
646,44235,-52.0210567079971,94,0,1,0,2.7989738498463868,0.15953499999999998,1.9066235090189791,0,114.99778747558594,-19.184349060058594,-2.54490327835083,42.72687476084237,0.77880859375,0,0.39361702127659576
647,44331,-59.71991520485147,96,0,1,0,3.6923272034409576,0.15771100000000005,2.187123171053827,0,114.27700805664062,-19.489927291870117,-4.149377822875977,42.8982483176358,0.115234375,0,0.375
648,44411,-56.42977558568422,80,0,1,0,3.909508669635138,0.15619100000000008,2.17881535962224,0,114.08439636230469,-17.982160568237305,-2.16922664642334,37.092342008524724,0.8642578125,0,0.45
649,44458,-61.58793959669211,47,0,1,0,9.898411025437627,0.15529800000000005,1.978217493346397,0,107.97603607177734,-20.40270233154297,-3.665994644165039,25.803032860664256,1.2392578125,0,0.5957446808510638
650,44529,-50.68335765773429,71,0,1,0,2.667906131789169,0.153949,1.728702636671738,0,115.23114776611328,-19.296682357788086,-2.179111957550049,38.18644169006322,0.65087890625,0,0.5211267605633803
651,44606,-61.27884590130044,77,0,1,0,5.2504395221091205,0.152486,2.4838840195110867,0,112.74368286132812,-18.059900283813477,-4.222535133361816,38.525793945601635,0.253662109375,0,0.44155844155844154
652,44694,-52.16794958231603,88,0,1,0,3.0345884245519845,0.150814,2.3115612273527817,0,114.83995056152344,-18.478403091430664,-2.370687484741211,38.924099469215854,0.1568603515625,0,0.42045454545454547
653,44761,-54.032400582615146,67,0,1,0,4.101044046512028,0.14954100000000004,1.8243906328927224,0,113.85733032226562,-18.726511001586914,-4.23532247543335,34.6264781424765,0.37158203125,0,0.5373134328358209
654,44831,-100.59158238241413,70,0,1,0,14.20443854816961,0.1482110000000001,2.5662491053342817,0,103.7520980834961,-19.70130157470703,-5.28287410736084,29.803391359928774,0.12841796875,0,0.32857142857142857
655,44882,-66.89324997949905,51,0,1,0,11.2240254355861,0.1472420000000001,1.916466857288398,0,106.58540344238281,-19.872238159179688,-3.6771998405456543,26.255552125705684,0.81298828125,0,0.5294117647058824
656,44925,-63.31263560520899,43,0,1,0,9.617392194972915,0.14642500000000003,1.999262128111928,0,108.4903335571289,-16.86345863342285,-1.6224952936172485,25.422087944859353,0.5439453125,0,0.6744186046511628
657,44996,-55.89815450534515,71,0,1,0,6.3083398935195625,0.14507599999999998,2.1991520507234923,0,111.94043731689453,-16.926929473876953,-4.239462375640869,33.97952859410003,0.5556640625,0,0.4647887323943662
658,45000,2.3326334644258706,4,0,0,0,31.163553463344762,0.14500000000000002,0.7200452610850334,0,86.80269622802734,-15.472047805786133,-3.542025566101074,1.59533689208239,2.94140625,0,0.5
